TIC,verdict,bls_depth,bls_snr,n_eclipses_observed,target_Tmag,tic_contratio,dm_max,n_neighbours,n_capable_neighbours,blend_status,best_nbr_TIC,best_nbr_dTmag,best_nbr_sep_arcsec,best_nbr_required_depth,capable_nbr_known_as
317639628,NOVEL,0.0367415821336391,115.98429727484302,8.0,14.7594,,3.5871053660530046,295,93,BLEND_POSSIBLE,317639554.0,-1.5782999999999987,48.71563853628516,0.008586928635746761,
378112774,NOVEL,0.0450247420616119,85.94611814218366,11.0,14.6802,,3.3663719162343986,150,41,BLEND_POSSIBLE,378112799.0,-1.1133999999999986,50.51827417770548,0.016146977254524703,
378232913,NOVEL,0.0020881862769999,51.086089861671375,35.0,10.9113,,6.7005769065777585,289,54,BLEND_POSSIBLE,378232887.0,1.4245,25.989758160666455,0.0077547756396429786,
405181219,KNOWN_OTHER_TYPE,0.0584414885903894,195.41952126489,4.0,13.6452,,3.0831968261993152,35,5,BLEND_POSSIBLE,405181231.0,1.0328999999999997,56.47221233108187,0.1513147516974671,
418883686,NOVEL,0.1262806480902242,96.03644032347673,5.0,14.1676,,2.24665799478282,184,13,BLEND_POSSIBLE,418869252.0,1.0519999999999996,40.6926543320293,0.3327643570419554,
446737326,NOVEL,0.0075432015536124,25.79804966502478,13.0,12.9351,,5.30611071955668,346,90,BLEND_POSSIBLE,446737331.0,-1.7314000000000007,56.97486763478211,0.0015310723452129132,
45663447,NOVEL,0.0315511131414779,59.569498857362895,22.0,14.3758,,3.752463284974066,39,18,BLEND_POSSIBLE,45663424.0,-1.1807999999999996,46.04493683438869,0.010633951764089124,
467847068,NOVEL,0.0085727817866398,93.31019154898686,21.0,13.7418,,5.167195576885292,411,205,BLEND_POSSIBLE,467847080.0,-1.4158999999999988,15.70206525294147,0.0023268145413616196,
468353260,NOVEL,0.2168915619873067,127.27308475623568,7.0,14.604,0.0659275651,1.6593933589413956,8,3,BLEND_POSSIBLE,468353257.0,-1.0521999999999991,59.48129933240547,0.08229295481872209,
469136093,NOVEL,0.049087703771265,90.01024896658535,19.0,14.4942,,3.2725682072219553,144,34,BLEND_POSSIBLE,469136166.0,-1.5177999999999994,48.75644389407034,0.012129774219926885,
469444192,NOVEL,0.0141542012736508,127.108460240202,31.0,12.4591,,4.622786582478592,690,68,BLEND_POSSIBLE,469444137.0,0.6645000000000003,30.961836231536843,0.026102696091972178,
65504442,NOVEL,0.0194155427516741,148.7657684317472,34.0,13.5515,,4.2796261611643365,804,137,BLEND_POSSIBLE,65504492.0,-2.4631000000000007,38.214663382481945,0.0020086743578800158,
