TIC,trustworthy,bls_period,bls_duration,duty_cycle,duration_at_max,bls_depth,bls_snr,robust_depth,robust_sigma,depth_ratio,n_in_box,verdict
35877600,False,13.148618490153147,0.17,0.012929114958146448,False,0.2086174386132887,213.40166591581175,0.2642355239990777,133.31604281930984,1.266603241586565,10,(no F4 verdict)
358892555,False,37.78903071990725,0.028,0.0007409557606157283,False,0.8310663658090868,242.4334386030218,0.890385117374279,124.16147053147019,1.0713766721956581,3,(no F4 verdict)
360124630,False,13.136559401720016,0.028,0.002131456125135312,False,0.7820041704985667,1383.9106426330072,,,,2,(no F4 verdict)
361568408,False,13.94227922451276,0.5,0.03586214218984511,True,0.0538738594587026,36.91400708359609,0.0577154033653311,23.68865271821653,1.071306268851469,29,(no F4 verdict)
362115607,True,0.8076008601229427,0.17,0.2105000234572813,False,0.0331508678066683,100.58679309436036,0.03214450855363826,45.20071732369477,0.9696430495002725,240,KNOWN_OTHER_TYPE
363736935,False,34.4426599277983,0.244,0.0070842379918244994,False,0.4682653389987663,545.033340941395,0.23844917387515718,132.17102998099932,0.5092180736353527,43,(no F4 verdict)
366004177,False,10.948481857023287,0.02,0.0018267372829567508,False,0.1051669989048205,165.39284911038473,,,,1,(no F4 verdict)
366749440,True,20.49675969432868,0.244,0.011904320665256821,False,0.0004139979884085,19.208539822537823,0.0004297116749789609,12.852472226303645,1.0379559490877426,243,NOVEL
366812186,False,39.69096696830685,0.12,0.003023357936727007,False,0.6695250579330507,384.0553610329567,0.7381698801164787,370.21950302149236,1.1025276371213757,30,(no F4 verdict)
367167782,False,36.08696491197163,0.35,0.009698792925749477,False,0.1402447141763026,349.4834338612524,0.010818320852739705,27.48728209365561,0.07713888481486667,298,(no F4 verdict)
367301645,False,13.1024876265686,0.12,0.009158566176141218,False,0.4167948674570574,2393.98343327864,0.6497867221091493,1272.880668736489,1.5590084543833718,18,(no F4 verdict)
367854604,True,39.49545968161949,0.5,0.01265968301244235,True,0.0452603143421581,72.80072878593835,0.00485263107260081,5.999870125627992,0.10721602673627006,2408,NOVEL
370596397,False,31.152414704437305,0.12,0.003852028843944074,False,0.6799402147923124,1022.8731935014174,0.7699744638380515,929.1274428652424,1.13241494926615,46,(no F4 verdict)
373702198,False,7.364592006932559,0.058,0.007875521134830346,False,0.0016441689625193,5.960830440076576,0.001515207710688693,4.345059621654034,0.9215644773922721,37,(no F4 verdict)
374042630,False,0.8277039772179968,0.5,0.6040807024759678,True,0.0327806670162593,78.29809163412139,0.0009980841527512663,3.366140963723482,0.030447341179977022,21718,(no F4 verdict)
374139336,False,23.893735625571438,0.12,0.005022236869130425,False,0.012475499204898,26.14095541379334,0.015973546719862508,25.984078649405962,1.2803933900770192,266,(no F4 verdict)
374684661,True,0.6660762713823981,0.5,0.7506647834222985,True,0.0025788420574723,93.09124829753148,0.00017880739753928232,3.127839027701845,0.06933631201693047,823,NOVEL
375578998,False,23.76951980871455,0.02,0.0008414137164297051,False,0.8623848876735436,2387.2819413062543,0.8345916076634341,175.6365691731806,0.9677716059182259,3,(no F4 verdict)
376023348,False,39.15026595573807,0.084,0.0021455792942752286,False,0.0842015043601365,140.39517415074027,0.0030575816646851717,4.166850829937708,0.036312672652588876,151,(no F4 verdict)
376797272,False,2.995021047644369,0.02,0.006677749398699657,False,0.0015040494125182,5.077809833373895,0.0009525298755431733,2.5472592087308574,0.6333102274534793,93,(no F4 verdict)
378067576,True,1.1061276196860994,0.17,0.15368931846059786,False,0.0604560919642945,91.20615401682365,0.07229708246833133,123.24248165628636,1.1958609979459165,3657,NOVEL
378267838,False,0.7269795151859951,0.17,0.2338442782070773,False,0.0355349758625007,528.1196932056989,0.011073054183655562,53.60947849626278,0.3116100099941455,14919,(no F4 verdict)
378373317,False,28.722781569783336,0.35,0.012185449349661998,False,0.2148573548181129,10.81767969074317,0.2769275996949988,71.41466264898469,1.288890482382748,17,(no F4 verdict)
381979036,False,39.22551836118936,0.02,0.0005098721657631035,False,0.9395434853682958,3139.458740067585,,,,2,(no F4 verdict)
382024699,False,13.418852108122348,0.5,0.03726101129748297,True,0.0347735445800838,607.6984086905642,0.03658567392269174,40.18002227489291,1.052112298717049,14,(no F4 verdict)
383076940,False,0.7803467599286892,0.5,0.6407407907296133,True,0.0193784812452744,6.060059591549581,0.0008917927430061034,1.9994922068930017,0.046019743844661426,677,(no F4 verdict)
383287519,False,14.604645018607297,0.02,0.0013694273277110576,False,0.2382637434186855,128.55467705062526,,,,1,(no F4 verdict)
383290559,False,17.52305250925403,0.02,0.0011413536533910335,False,0.1290252130449078,142.8327543486316,,,,2,(no F4 verdict)
383767904,False,2.483105816834534,0.084,0.0338286026437179,False,0.0267497020866022,94.2076314686352,0.02709436285228306,41.56829704468878,1.0128846581006778,36,(no F4 verdict)
385172967,False,24.609672510486124,0.028,0.0011377640229901177,False,0.8180755300171232,9510.075397711358,0.705828182396721,636.696430981171,0.8627909728359033,4,(no F4 verdict)
